id	中文	英文
t_quest_sub_desc_20401002	与<color=#fdc83a>卡普</color>对话交纳任务	
t_quest_sub_desc_20402001	在<color=#fdc83a>竞技场</color>中战斗一次	
t_quest_sub_desc_20402002	与<color=#fdc83a>赛琳娜</color>对话交纳任务	
t_quest_sub_desc_30301000	讨伐<color=#fdc83a>蜥蜴</color>{n}个	
t_quest_sub_desc_30301001	与<color=#fdc83a>伊迪丝</color>对话交纳任务	
t_quest_sub_desc_30302000	讨伐<color=#fdc83a>鳄鱼</color>{n}个	
t_quest_sub_desc_30302001	与<color=#fdc83a>伊迪丝</color>对话交纳任务	
t_quest_sub_desc_30303000	讨伐<color=#fdc83a>蜘蛛</color>{n}个	
t_quest_sub_desc_30303001	与<color=#fdc83a>伊迪丝</color>对话交纳任务	
t_quest_sub_desc_30304000	讨伐<color=#fdc83a>囊蛛</color>{n}个	
t_quest_sub_desc_30304001	与<color=#fdc83a>伊迪丝</color>对话交纳任务	
t_quest_sub_desc_30305000	讨伐<color=#fdc83a>蜥蜴族剑士</color>{n}个	
t_quest_sub_desc_30305001	与<color=#fdc83a>伊迪丝</color>对话交纳任务	
t_quest_sub_desc_30306000	讨伐<color=#fdc83a>蜥蜴族巫师</color>{n}个	
t_quest_sub_desc_30306001	与<color=#fdc83a>伊迪丝</color>对话交纳任务	
t_quest_sub_desc_30307000	讨伐<color=#fdc83a>大嘴怪</color>{n}个	
t_quest_sub_desc_30307001	与<color=#fdc83a>伊迪丝</color>对话交纳任务	
t_quest_sub_desc_30308000	讨伐<color=#fdc83a>蜥蜴族刺客</color>{n}个	
t_quest_sub_desc_30308001	与<color=#fdc83a>伊迪丝</color>对话交纳任务	
t_quest_sub_desc_30309000	讨伐<color=#fdc83a>蜥蜴族先知</color>{n}个	
t_quest_sub_desc_30309001	与<color=#fdc83a>伊迪丝</color>对话交纳任务	
t_quest_sub_desc_30310000	讨伐<color=#fdc83a>鳄鱼人</color>{n}个	
t_quest_sub_desc_30310001	与<color=#fdc83a>伊迪丝</color>对话交纳任务	
t_quest_sub_desc_30401000	讨伐<color=#fdc83a>xx</color>{n}个	
t_quest_sub_desc_30401001	与<color=#fdc83a>伊迪丝</color>对话交纳任务	
t_quest_sub_desc_30402000	讨伐<color=#fdc83a>xx</color>{n}个	
t_quest_sub_desc_30402001	与<color=#fdc83a>伊迪丝</color>对话交纳任务	
t_quest_sub_desc_30403000	讨伐<color=#fdc83a>xx</color>{n}个	
t_quest_sub_desc_30403001	与<color=#fdc83a>伊迪丝</color>对话交纳任务	
t_quest_sub_desc_30404000	讨伐<color=#fdc83a>xx</color>{n}个	
t_quest_sub_desc_30404001	与<color=#fdc83a>伊迪丝</color>对话交纳任务	
t_quest_sub_desc_30405000	讨伐<color=#fdc83a>xx</color>{n}个	
t_quest_sub_desc_30405001	与<color=#fdc83a>伊迪丝</color>对话交纳任务	
t_quest_sub_desc_30406000	讨伐<color=#fdc83a>xx</color>{n}个	
t_quest_sub_desc_30406001	与<color=#fdc83a>伊迪丝</color>对话交纳任务	
t_quest_sub_desc_30407000	讨伐<color=#fdc83a>xx</color>{n}个	
t_quest_sub_desc_30407001	与<color=#fdc83a>伊迪丝</color>对话交纳任务	
t_quest_sub_desc_30408000	讨伐<color=#fdc83a>xx</color>{n}个	
t_quest_sub_desc_30408001	与<color=#fdc83a>伊迪丝</color>对话交纳任务	
t_quest_sub_desc_30409000	讨伐<color=#fdc83a>xx</color>{n}个	
t_quest_sub_desc_30409001	与<color=#fdc83a>伊迪丝</color>对话交纳任务	
t_quest_sub_desc_30410000	讨伐<color=#fdc83a>xx</color>{n}个	
t_quest_sub_desc_30410001	与<color=#fdc83a>伊迪丝</color>对话交纳任务	
t_quest_sub_desc_30501000	讨伐<color=#fdc83a>xx</color>{n}个	
t_quest_sub_desc_30501001	与<color=#fdc83a>伊迪丝</color>对话交纳任务	
t_quest_sub_desc_30502000	讨伐<color=#fdc83a>xx</color>{n}个	
t_quest_sub_desc_30502001	与<color=#fdc83a>伊迪丝</color>对话交纳任务	
t_quest_sub_desc_30503000	讨伐<color=#fdc83a>xx</color>{n}个	
t_quest_sub_desc_30503001	与<color=#fdc83a>伊迪丝</color>对话交纳任务	
t_quest_sub_desc_30504000	讨伐<color=#fdc83a>xx</color>{n}个	
t_quest_sub_desc_30504001	与<color=#fdc83a>伊迪丝</color>对话交纳任务	
t_quest_sub_desc_30505000	讨伐<color=#fdc83a>xx</color>{n}个	
t_quest_sub_desc_30505001	与<color=#fdc83a>伊迪丝</color>对话交纳任务	
t_quest_sub_desc_30506000	讨伐<color=#fdc83a>xx</color>{n}个	
t_quest_sub_desc_30506001	与<color=#fdc83a>伊迪丝</color>对话交纳任务	
t_quest_sub_desc_30507000	讨伐<color=#fdc83a>xx</color>{n}个	
t_quest_sub_desc_30507001	与<color=#fdc83a>伊迪丝</color>对话交纳任务	
t_quest_sub_desc_30508000	讨伐<color=#fdc83a>xx</color>{n}个	
t_quest_sub_desc_30508001	与<color=#fdc83a>伊迪丝</color>对话交纳任务	
t_quest_sub_desc_30509000	讨伐<color=#fdc83a>xx</color>{n}个	
t_quest_sub_desc_30509001	与<color=#fdc83a>伊迪丝</color>对话交纳任务	
t_quest_sub_desc_30510000	讨伐<color=#fdc83a>xx</color>{n}个	
t_quest_sub_desc_30510001	与<color=#fdc83a>伊迪丝</color>对话交纳任务	
t_quest_sub_desc_30601000	讨伐<color=#fdc83a>xx</color>{n}个	
t_quest_sub_desc_30601001	与<color=#fdc83a>伊迪丝</color>对话交纳任务	
t_quest_sub_desc_30602000	讨伐<color=#fdc83a>xx</color>{n}个	
t_quest_sub_desc_30602001	与<color=#fdc83a>伊迪丝</color>对话交纳任务	
t_quest_sub_desc_30603000	讨伐<color=#fdc83a>xx</color>{n}个	
t_quest_sub_desc_30603001	与<color=#fdc83a>伊迪丝</color>对话交纳任务	
t_quest_sub_desc_30604000	讨伐<color=#fdc83a>xx</color>{n}个	
t_quest_sub_desc_30604001	与<color=#fdc83a>伊迪丝</color>对话交纳任务	
t_quest_sub_desc_30605000	讨伐<color=#fdc83a>xx</color>{n}个	
t_quest_sub_desc_30605001	与<color=#fdc83a>伊迪丝</color>对话交纳任务	
t_quest_sub_desc_30606000	讨伐<color=#fdc83a>xx</color>{n}个	
t_quest_sub_desc_30606001	与<color=#fdc83a>伊迪丝</color>对话交纳任务	
t_quest_sub_desc_30607000	讨伐<color=#fdc83a>xx</color>{n}个	
t_quest_sub_desc_30607001	与<color=#fdc83a>伊迪丝</color>对话交纳任务	
t_quest_sub_desc_30608000	讨伐<color=#fdc83a>xx</color>{n}个	
t_quest_sub_desc_30608001	与<color=#fdc83a>伊迪丝</color>对话交纳任务	
t_quest_sub_desc_30609000	讨伐<color=#fdc83a>xx</color>{n}个	
t_quest_sub_desc_30609001	与<color=#fdc83a>伊迪丝</color>对话交纳任务	
t_quest_sub_desc_30610000	讨伐<color=#fdc83a>xx</color>{n}个	
t_quest_sub_desc_30610001	与<color=#fdc83a>伊迪丝</color>对话交纳任务	
t_quest_sub_desc_30701000	讨伐<color=#fdc83a>xx</color>{n}个	
t_quest_sub_desc_30701001	与<color=#fdc83a>伊迪丝</color>对话交纳任务	
t_quest_sub_desc_30702000	讨伐<color=#fdc83a>xx</color>{n}个	
t_quest_sub_desc_30702001	与<color=#fdc83a>伊迪丝</color>对话交纳任务	
t_quest_sub_desc_30703000	讨伐<color=#fdc83a>xx</color>{n}个	
t_quest_sub_desc_30703001	与<color=#fdc83a>伊迪丝</color>对话交纳任务	
t_quest_sub_desc_30704000	讨伐<color=#fdc83a>xx</color>{n}个	
t_quest_sub_desc_30704001	与<color=#fdc83a>伊迪丝</color>对话交纳任务	
t_quest_sub_desc_30705000	讨伐<color=#fdc83a>xx</color>{n}个	
t_quest_sub_desc_30705001	与<color=#fdc83a>伊迪丝</color>对话交纳任务	
t_quest_sub_desc_30706000	讨伐<color=#fdc83a>xx</color>{n}个	
t_quest_sub_desc_30706001	与<color=#fdc83a>伊迪丝</color>对话交纳任务	
t_quest_sub_desc_30707000	讨伐<color=#fdc83a>xx</color>{n}个	
t_quest_sub_desc_30707001	与<color=#fdc83a>伊迪丝</color>对话交纳任务	
t_quest_sub_desc_30708000	讨伐<color=#fdc83a>xx</color>{n}个	
t_quest_sub_desc_30708001	与<color=#fdc83a>伊迪丝</color>对话交纳任务	
t_quest_sub_desc_30709000	讨伐<color=#fdc83a>xx</color>{n}个	
t_quest_sub_desc_30709001	与<color=#fdc83a>伊迪丝</color>对话交纳任务	
t_quest_sub_desc_30710000	讨伐<color=#fdc83a>xx</color>{n}个	
t_quest_sub_desc_30710001	与<color=#fdc83a>伊迪丝</color>对话交纳任务	
t_quest_sub_tishi_10101000	获得武器一把	
t_quest_sub_tishi_10103000	消灭鹿一个	
t_quest_sub_tishi_10104000	消灭螃蟹一个	
t_quest_sub_tishi_10105000	消灭巫婆一个	
t_quest_sub_tishi_10106000	消灭渔夫一个	
t_quest_sub_tishi_10107000	消灭哥布林战士一个	
t_quest_sub_tishi_10108000	消灭哥布林法师一个	
t_quest_sub_tishi_10109000	消灭熊一个	
t_quest_sub_tishi_10110000	消灭盗贼一个	
t_quest_sub_tishi_10111000	消灭哥布林狂战士一个	
t_quest_sub_tishi_10112000	消灭哥布林先知一个	
t_quest_sub_tishi_10201000	消灭史莱姆一个	
t_quest_sub_tishi_10202000	消灭多翼虫一个	
t_quest_sub_tishi_10203000	消灭蜘蛛一个	
t_quest_sub_tishi_10204000	消灭食人花一个	
t_quest_sub_tishi_10205000	消灭鬼哭树怪一个	
t_quest_sub_tishi_10206000	消灭翠金雀一个	
t_quest_sub_tishi_10207000	消灭幽灵蝎一个	
t_quest_sub_tishi_10208000	消灭多彩鸟一个	
t_quest_sub_tishi_10209000	消灭食人花怪一个	
t_quest_sub_tishi_10210000	消灭翠金螳螂一个	
t_quest_sub_tishi_10301000	消灭蜥蜴一个	
t_quest_sub_tishi_10302000	消灭鳄鱼一个	
t_quest_sub_tishi_10303000	消灭蜘蛛一个	
t_quest_sub_tishi_10304000	消灭囊蛛一个	
t_quest_sub_tishi_10305000	消灭蜥蜴族剑士一个	
t_quest_sub_tishi_10306000	消灭蜥蜴族巫师一个	
t_quest_sub_tishi_10307000	消灭大嘴怪一个	
t_quest_sub_tishi_10308000	消灭蜥蜴族刺客一个	
t_quest_sub_tishi_10309000	消灭蜥蜴族先知一个	
t_quest_sub_tishi_10310000	消灭鳄鱼人一个	
t_quest_sub_tishi_10401000	消灭xxx一个	
t_quest_sub_tishi_10402000	消灭xxx一个	
t_quest_sub_tishi_10403000	消灭xxx一个	
t_quest_sub_tishi_10404000	消灭xxx一个	
t_quest_sub_tishi_10405000	消灭xxxxxx一个	
t_quest_sub_tishi_10406000	消灭xxxxxx一个	
t_quest_sub_tishi_10407000	消灭xxx一个	
t_quest_sub_tishi_10408000	消灭xxxxxx一个	
t_quest_sub_tishi_10409000	消灭xxxxxx一个	
t_quest_sub_tishi_10410000	消灭xxxxxx一个	
t_quest_sub_tishi_10501000	消灭xxx一个	
t_quest_sub_tishi_10502000	消灭xxx一个	
t_quest_sub_tishi_10503000	消灭xxx一个	
t_quest_sub_tishi_10504000	消灭xxx一个	
t_quest_sub_tishi_10505000	消灭xxxxxx一个	
t_quest_sub_tishi_10506000	消灭xxxxxx一个	
t_quest_sub_tishi_10507000	消灭xxx一个	
t_quest_sub_tishi_10508000	消灭xxxxxx一个	
t_quest_sub_tishi_10509000	消灭xxxxxx一个	
t_quest_sub_tishi_10510000	消灭xxxxxx一个	
t_quest_sub_tishi_10601000	消灭xxx一个	
t_quest_sub_tishi_10602000	消灭xxx一个	
t_quest_sub_tishi_10603000	消灭xxx一个	
t_quest_sub_tishi_10604000	消灭xxx一个	
t_quest_sub_tishi_10605000	消灭xxxxxx一个	
t_quest_sub_tishi_10606000	消灭xxxxxx一个	
t_quest_sub_tishi_10607000	消灭xxx一个	
t_quest_sub_tishi_10608000	消灭xxxxxx一个	
t_quest_sub_tishi_10609000	消灭xxxxxx一个	
t_quest_sub_tishi_10610000	消灭xxxxxx一个	
t_quest_sub_tishi_20101001	获得铁锤一把	
t_quest_sub_tishi_20102001	获得鹿肉一个	
t_quest_sub_tishi_20201001	获得花苞一根	
t_quest_sub_tishi_20202001	消灭翠金螳螂一个	
t_quest_sub_tishi_20203001	获得羽毛一个	
t_quest_sub_tishi_20301001	消灭蜥蜴一个	
t_quest_sub_tishi_20302001	获得魔晶石一个	
t_quest_sub_tishi_20401001	获得待定一个	
t_quest_sub_tishi_30301000	消灭蜥蜴一个	
t_quest_sub_tishi_30302000	消灭鳄鱼一个	
t_quest_sub_tishi_30303000	消灭蜘蛛一个	
t_quest_sub_tishi_30304000	消灭囊蛛一个	
t_quest_sub_tishi_30305000	消灭蜥蜴族剑士一个	
t_quest_sub_tishi_30306000	消灭蜥蜴族巫师一个	
t_quest_sub_tishi_30307000	消灭大嘴怪一个	
t_quest_sub_tishi_30308000	消灭蜥蜴族刺客一个	
t_quest_sub_tishi_30309000	消灭蜥蜴族先知一个	
t_quest_sub_tishi_30310000	消灭鳄鱼人一个	
t_quest_sub_tishi_30401000	消灭	
t_quest_sub_tishi_30402000	消灭	
t_quest_sub_tishi_30403000	消灭	
t_quest_sub_tishi_30404000	消灭	
t_quest_sub_tishi_30405000	消灭	
t_quest_sub_tishi_30406000	消灭	
t_quest_sub_tishi_30407000	消灭	
t_quest_sub_tishi_30408000	消灭	
t_quest_sub_tishi_30409000	消灭	
t_quest_sub_tishi_30410000	消灭	
t_quest_sub_tishi_30501000	消灭	
t_quest_sub_tishi_30502000	消灭	
t_quest_sub_tishi_30503000	消灭	
t_quest_sub_tishi_30504000	消灭	
t_quest_sub_tishi_30505000	消灭	
t_quest_sub_tishi_30506000	消灭	
t_quest_sub_tishi_30507000	消灭	
t_quest_sub_tishi_30508000	消灭	
t_quest_sub_tishi_30509000	消灭	
t_quest_sub_tishi_30510000	消灭	
t_quest_sub_tishi_30601000	消灭	
t_quest_sub_tishi_30602000	消灭	
t_quest_sub_tishi_30603000	消灭	
t_quest_sub_tishi_30604000	消灭	
t_quest_sub_tishi_30605000	消灭	
t_quest_sub_tishi_30606000	消灭	
t_quest_sub_tishi_30607000	消灭	
t_quest_sub_tishi_30608000	消灭	
t_quest_sub_tishi_30609000	消灭	
t_quest_sub_tishi_30610000	消灭	
t_quest_sub_tishi_30701000	消灭	
t_quest_sub_tishi_30702000	消灭	
t_quest_sub_tishi_30703000	消灭	
t_quest_sub_tishi_30704000	消灭	
t_quest_sub_tishi_30705000	消灭	
t_quest_sub_tishi_30706000	消灭	
t_quest_sub_tishi_30707000	消灭	
t_quest_sub_tishi_30708000	消灭	
t_quest_sub_tishi_30709000	消灭	
t_quest_sub_tishi_30710000	消灭	
t_unlock_name_1001	酒馆	
t_unlock_name_1002	杂货店	
t_unlock_name_1003	竞技场	
t_unlock_name_1004	龙之塔	
t_unlock_name_1005	猫头鹰	
t_unlock_name_1006	出城	
t_unlock_name_2001	排行榜	
t_unlock_name_3001	角色技能	
t_unlock_name_3002	角色宠物	
t_unlock_name_3003	神器图鉴	
t_unlock_name_3004	宠物图鉴	
t_unlock_name_3005	宠物抽卡	
t_unlock_name_3006	宝石抽卡	
t_unlock_name_4001	背包	
t_unlock_name_4002	角色	
t_unlock_name_4003	图鉴	
t_unlock_name_4004	邮件	
t_unlock_name_4005	签到	
t_unlock_name_4006	每日任务	
t_unlock_name_5001	强化	
t_unlock_name_5002	重铸	
t_unlock_name_5003	附魔	
t_unlock_name_5004	镶嵌	
t_unlock_name_5005	锻造	
t_unlock_name_5006	分解	
t_unlock_name_5007	批量分解	
t_unlock_desc_1001	这里有各种神奇的东西，来和他们一起喝上一杯热腾的燕麦酒吧	
t_unlock_desc_1002	出售着各种资源的店铺	
t_unlock_desc_1003	和其他玩家同场竞技的公平场所	
t_unlock_desc_1004	想要知道这个塔有多高，就请努力往上爬吧！	
t_unlock_desc_1005	每天看望猫头鹰，他就会给你相应奖励	
t_unlock_desc_1006	可以通过出城，前往各个地图，请小心，外面的世界很危险	
t_unlock_desc_2001	自己在某个领域达到什么程度，可以通过排行榜查看	
t_unlock_desc_3001	搭配各种技能战斗，才能事半功倍	
t_unlock_desc_3002	宠物能协助主人战斗，并且强化主人的技能	
t_unlock_desc_3005	通过宠物抽卡，可以在这里获得全部的宠物	
t_unlock_desc_3006	通过宝石抽卡，可以在这里获得各种宝石	
t_unlock_desc_4001	自身携带的背包，可以用来存放物品、装备等	
t_unlock_desc_4002	自身属性和穿戴的装备，也可以在这里强化装备	
t_unlock_desc_4003	刷子公会下发的冒险图鉴，里面记录了各种的收集物	
t_unlock_desc_4004	划破时空给你带来各种福利	
t_unlock_desc_4005	每日签一下，可以获得丰厚奖励	
t_unlock_desc_4006	完成日常任务，会有丰富的奖励	
t_unlock_desc_5001	通过强化，可以为装备赋予强大的增幅	
t_unlock_desc_5002	通过重铸，可以对装备的特有属性进行重新生成	
t_unlock_desc_5003	通过附魔，可以为装备赋予强大的属性加持	
t_unlock_desc_5004	通过镶嵌，可以为装备赋予各种不同的强大属性增幅	
t_unlock_desc_5005	通过锻造，可以打造属于自己的强大装备	
t_unlock_condition_1001	<color=#fdc83a>酒馆</color>暂未开放	
t_unlock_condition_1002	完成杂货店老板的<color=#fdc83a>特产任务</color>后解锁	
t_unlock_condition_1003	接取<color=#fdc83a>竞技场管理员</color>任务后解锁	
t_unlock_condition_1004	接取<color=#fdc83a>龙之塔管理员</color>任务后解锁	
t_unlock_condition_1005	<color=#fdc83a>猫头鹰</color>暂未开放	
t_unlock_condition_1006	<color=#fdc83a>装备武器</color>后开启<color=#fdc83a>出城</color>功能	
t_unlock_condition_2001	<color=#fdc83a>15</color>级开启<color=#fdc83a>排行榜</color>功能	
t_unlock_condition_3001	完成<color=#fdc83a>帕莎</color>任务后解锁	
t_unlock_condition_3002	<color=#fdc83a>30</color>级开启<color=#fdc83a>角色宠物</color>功能	
t_unlock_condition_3003	通关<color=#fdc83a>神器副本</color>后解锁	
t_unlock_condition_3004	开启<color=#fdc83a>龙之塔</color>后解锁	
t_unlock_condition_3005	开启<color=#fdc83a>龙之塔</color>后解锁	
t_unlock_condition_3006	开启<color=#fdc83a>竞技场</color>后解锁	
t_unlock_condition_5001	完成卡普<color=#fdc83a>强化</color>任务开启<color=#fdc84a>强化</color>功能	
t_unlock_condition_5002	完成卡普<color=#fdc83a>重铸</color>任务开启<color=#fdc84a>重铸</color>功能	
t_unlock_condition_5003	<color=#fdc83a>铁匠</color>安全<color=#fdc83a>回城</color>后开启<color=#fdc84a>附魔</color>功能	
t_unlock_condition_5004	完成卡普<color=#fdc83a>镶嵌</color>任务开启<color=#fdc84a>镶嵌</color>功能	
t_unlock_condition_5005	帮<color=#fdc83a>铁匠</color>找到<color=#fdc84a>铁锤</color>后开启功能	
t_unlock_condition_5006	<color=#fdc83a>出城</color>后解锁	
t_unlock_condition_5007	<color=#fdc83a>出城</color>后解锁	
